,path,labels,hog_features
7658,/content/vehicle-detection-image-set/data/vehicles/far (243).png,1.0,[0.10204122 0.         0.         ... 0.         0.         0.        ]
7659,/content/vehicle-detection-image-set/data/vehicles/2151.png,1.0,[0.33226769 0.08988242 0.         ... 0.         0.         0.        ]
7660,/content/vehicle-detection-image-set/data/non-vehicles/extra3951.png,0.0,[0.         0.         0.         ... 0.         0.12505825 0.        ]
7661,/content/vehicle-detection-image-set/data/vehicles/3856.png,1.0,[0.23908577 0.10096286 0.         ... 0.         0.01281549 0.        ]
7662,/content/vehicle-detection-image-set/data/vehicles/left (28).png,1.0,[0.3061755  0.         0.23127582 ... 0.         0.         0.        ]
7663,/content/vehicle-detection-image-set/data/vehicles/499.png,1.0,[0.27186547 0.         0.         ... 0.         0.         0.        ]
7664,/content/vehicle-detection-image-set/data/non-vehicles/image580.png,0.0,[0.18839866 0.         0.         ... 0.         0.         0.32246308]
7665,/content/vehicle-detection-image-set/data/vehicles/5471.png,1.0,[0.06784832 0.         0.01370743 ... 0.         0.         0.        ]
7666,/content/vehicle-detection-image-set/data/non-vehicles/image2028.png,0.0,[0.20900873 0.         0.         ... 0.3059789  0.         0.        ]
7667,/content/vehicle-detection-image-set/data/vehicles/3208.png,1.0,[0.30290886 0.         0.         ... 0.         0.         0.        ]
7668,/content/vehicle-detection-image-set/data/vehicles/far (391).png,1.0,[0.43954621 0.         0.         ... 0.         0.         0.        ]
7669,/content/vehicle-detection-image-set/data/vehicles/far (639).png,1.0,[0.31648861 0.         0.         ... 0.         0.         0.        ]
7670,/content/vehicle-detection-image-set/data/vehicles/1875.png,1.0,[0.36107093 0.         0.         ... 0.24433897 0.24433897 0.        ]
7671,/content/vehicle-detection-image-set/data/non-vehicles/extra1536.png,0.0,[0.23358154 0.         0.         ... 0.19353052 0.         0.        ]
7672,/content/vehicle-detection-image-set/data/vehicles/2533.png,1.0,[0.05143815 0.         0.         ... 0.         0.         0.        ]
7673,/content/vehicle-detection-image-set/data/vehicles/4504.png,1.0,[0.27999382 0.08700986 0.         ... 0.         0.03433283 0.02693289]
7674,/content/vehicle-detection-image-set/data/non-vehicles/image3278.png,0.0,[0.28695696 0.         0.2938303  ... 0.         0.28160881 0.28160881]
7675,/content/vehicle-detection-image-set/data/non-vehicles/image3618.png,0.0,[0.18824649 0.         0.         ... 0.         0.27327099 0.27327099]
7676,/content/vehicle-detection-image-set/data/vehicles/2273.png,1.0,[0.04144137 0.         0.17582082 ... 0.         0.         0.        ]
7677,/content/vehicle-detection-image-set/data/non-vehicles/extra2996.png,0.0,[0.31049884 0.         0.         ... 0.         0.         0.27874802]
7678,/content/vehicle-detection-image-set/data/vehicles/right (125).png,1.0,[0.09105694 0.         0.         ... 0.         0.         0.        ]
7679,/content/vehicle-detection-image-set/data/vehicles/2348.png,1.0,[0.11784011 0.07478696 0.         ... 0.         0.         0.        ]
7680,/content/vehicle-detection-image-set/data/vehicles/left (396).png,1.0,[0.14547734 0.19631037 0.15075918 ... 0.14836806 0.         0.        ]
7681,/content/vehicle-detection-image-set/data/vehicles/1636.png,1.0,[0.45357405 0.         0.         ... 0.         0.         0.        ]
7682,/content/vehicle-detection-image-set/data/non-vehicles/extra1569.png,0.0,[0.22867819 0.         0.         ... 0.         0.         0.        ]
7683,/content/vehicle-detection-image-set/data/non-vehicles/extra564.png,0.0,[0.19071439 0.29070267 0.15892866 ... 0.11235868 0.         0.12562084]
7684,/content/vehicle-detection-image-set/data/vehicles/2319.png,1.0,[0.29836827 0.         0.         ... 0.27798521 0.         0.        ]
7685,/content/vehicle-detection-image-set/data/non-vehicles/extra1046.png,0.0,[0.07639688 0.         0.         ... 0.14482258 0.15307798 0.        ]
7686,/content/vehicle-detection-image-set/data/vehicles/far (129).png,1.0,[0.20321927 0.         0.         ... 0.08537882 0.12191642 0.09545643]
7687,/content/vehicle-detection-image-set/data/non-vehicles/extra1687.png,0.0,[0.22900171 0.         0.16795454 ... 0.22363015 0.         0.16808259]
7688,/content/vehicle-detection-image-set/data/non-vehicles/image3743.png,0.0,[0.31216249 0.         0.31216249 ... 0.22824681 0.         0.        ]
7689,/content/vehicle-detection-image-set/data/vehicles/middle (105).png,1.0,[0.30017776 0.         0.         ... 0.         0.29028046 0.12809434]
7690,/content/vehicle-detection-image-set/data/non-vehicles/image202.png,0.0,[0.32700267 0.         0.         ... 0.09670773 0.         0.        ]
7691,/content/vehicle-detection-image-set/data/non-vehicles/extra5172.png,0.0,[0.0473331  0.         0.04621042 ... 0.         0.         0.        ]
7692,/content/vehicle-detection-image-set/data/vehicles/4030.png,1.0,[0.15275835 0.         0.         ... 0.11188216 0.         0.12508807]
7693,/content/vehicle-detection-image-set/data/vehicles/middle (256).png,1.0,[0.02587648 0.         0.         ... 0.         0.0691634  0.        ]
7694,/content/vehicle-detection-image-set/data/vehicles/2499.png,1.0,[0.28329827 0.         0.         ... 0.25354734 0.10437454 0.        ]
7695,/content/vehicle-detection-image-set/data/non-vehicles/extra1846.png,0.0,[0.15461714 0.         0.         ... 0.         0.         0.        ]
7696,/content/vehicle-detection-image-set/data/non-vehicles/extra1671.png,0.0,[0.29837419 0.         0.08743252 ... 0.         0.20859975 0.13826988]
7697,/content/vehicle-detection-image-set/data/vehicles/4080.png,1.0,[0.2893401 0.        0.        ... 0.        0.        0.       ]
7698,/content/vehicle-detection-image-set/data/non-vehicles/image760.png,0.0,[0.30077634 0.         0.         ... 0.04203578 0.         0.        ]
7699,/content/vehicle-detection-image-set/data/non-vehicles/image1101.png,0.0,[0.10398482 0.         0.14359188 ... 0.28406578 0.         0.        ]
7700,/content/vehicle-detection-image-set/data/vehicles/2513.png,1.0,[0.1503657  0.         0.         ... 0.27490303 0.         0.        ]
7701,/content/vehicle-detection-image-set/data/non-vehicles/extra3496.png,0.0,[0.25839082 0.06800284 0.         ... 0.         0.         0.        ]
7702,/content/vehicle-detection-image-set/data/non-vehicles/extra811.png,0.0,[0.15638087 0.         0.22115593 ... 0.18668938 0.11235542 0.14282196]
7703,/content/vehicle-detection-image-set/data/non-vehicles/image3624.png,0.0,[0.15171049 0.         0.         ... 0.         0.10943638 0.        ]
7704,/content/vehicle-detection-image-set/data/non-vehicles/extra5563.png,0.0,[0.19309641 0.         0.         ... 0.         0.         0.        ]
7705,/content/vehicle-detection-image-set/data/vehicles/3843.png,1.0,[0.2031242  0.         0.         ... 0.06640651 0.         0.        ]
7706,/content/vehicle-detection-image-set/data/non-vehicles/image1432.png,0.0,[0.2879835  0.10244412 0.         ... 0.         0.09519038 0.28365113]
7707,/content/vehicle-detection-image-set/data/vehicles/1801.png,1.0,[0.25498072 0.         0.09911869 ... 0.         0.         0.        ]
7708,/content/vehicle-detection-image-set/data/non-vehicles/image10.png,0.0,[0.4049646 0.        0.        ... 0.        0.        0.       ]
7709,/content/vehicle-detection-image-set/data/vehicles/3117.png,1.0,[0.34318301 0.34318301 0.26980644 ... 0.         0.         0.        ]
7710,/content/vehicle-detection-image-set/data/non-vehicles/extra2041.png,0.0,[0.09699053 0.         0.13716531 ... 0.33881448 0.         0.33881448]
7711,/content/vehicle-detection-image-set/data/vehicles/4092.png,1.0,[0.32221865 0.         0.         ... 0.         0.         0.05482182]
7712,/content/vehicle-detection-image-set/data/vehicles/2763.png,1.0,[0.32450668 0.         0.         ... 0.         0.         0.10555091]
7713,/content/vehicle-detection-image-set/data/non-vehicles/extra812.png,0.0,[0.29154379 0.29154379 0.21067809 ... 0.18873787 0.         0.        ]
7714,/content/vehicle-detection-image-set/data/vehicles/1604.png,1.0,[0.30820389 0.         0.         ... 0.         0.         0.03272433]
7715,/content/vehicle-detection-image-set/data/non-vehicles/extra1679.png,0.0,[0.21982557 0.         0.10362676 ... 0.         0.         0.21111832]
7716,/content/vehicle-detection-image-set/data/vehicles/1926.png,1.0,[0.29179824 0.16358388 0.15523241 ... 0.07493009 0.11702115 0.08274645]
7717,/content/vehicle-detection-image-set/data/vehicles/right (157).png,1.0,[0.06972163 0.         0.         ... 0.05354232 0.14849969 0.        ]
7718,/content/vehicle-detection-image-set/data/non-vehicles/extra3414.png,0.0,[0.19304645 0.         0.29265213 ... 0.05692673 0.         0.        ]
7719,/content/vehicle-detection-image-set/data/non-vehicles/image375.png,0.0,[0.32953703 0.26942534 0.32953703 ... 0.         0.         0.        ]
7720,/content/vehicle-detection-image-set/data/non-vehicles/image598.png,0.0,[0.17583952 0.         0.18647011 ... 0.08587044 0.28649023 0.30181955]
7721,/content/vehicle-detection-image-set/data/non-vehicles/extra5333.png,0.0,[0.01876645 0.         0.         ... 0.         0.         0.        ]
7722,/content/vehicle-detection-image-set/data/vehicles/2392.png,1.0,[0.29894702 0.         0.         ... 0.         0.         0.        ]
7723,/content/vehicle-detection-image-set/data/vehicles/2226.png,1.0,[0.31295574 0.         0.         ... 0.         0.         0.40179468]
7724,/content/vehicle-detection-image-set/data/vehicles/5218.png,1.0,[0.28863524 0.         0.         ... 0.         0.         0.111935  ]
7725,/content/vehicle-detection-image-set/data/vehicles/4610.png,1.0,[0.13785178 0.         0.         ... 0.         0.         0.42618745]
7726,/content/vehicle-detection-image-set/data/vehicles/middle (39).png,1.0,[0.29494024 0.13289015 0.         ... 0.         0.0360152  0.        ]
7727,/content/vehicle-detection-image-set/data/non-vehicles/extra1320.png,0.0,[0.23037748 0.17171324 0.27687926 ... 0.         0.         0.        ]
7728,/content/vehicle-detection-image-set/data/vehicles/2388.png,1.0,[0.11176991 0.29790772 0.         ... 0.         0.         0.        ]
7729,/content/vehicle-detection-image-set/data/vehicles/3124.png,1.0,[0.33006446 0.         0.         ... 0.         0.         0.        ]
7730,/content/vehicle-detection-image-set/data/non-vehicles/image1556.png,0.0,[0.14223675 0.         0.         ... 0.15601273 0.14371006 0.18906309]
7731,/content/vehicle-detection-image-set/data/vehicles/5660.png,1.0,[0.16544914 0.         0.1169902  ... 0.3329937  0.35377627 0.37121359]
7732,/content/vehicle-detection-image-set/data/vehicles/5020.png,1.0,[0.28360579 0.         0.28360579 ... 0.         0.         0.        ]
7733,/content/vehicle-detection-image-set/data/non-vehicles/extra2743.png,0.0,[0.         0.         0.         ... 0.07497319 0.         0.        ]
7734,/content/vehicle-detection-image-set/data/vehicles/4135.png,1.0,[0.065104   0.         0.         ... 0.         0.42173164 0.2380965 ]
7735,/content/vehicle-detection-image-set/data/vehicles/103.png,1.0,[0.26693322 0.         0.         ... 0.         0.         0.        ]
7736,/content/vehicle-detection-image-set/data/non-vehicles/extra5626.png,0.0,[0.08887391 0.         0.12568668 ... 0.12147539 0.         0.        ]
7737,/content/vehicle-detection-image-set/data/non-vehicles/image1929.png,0.0,[0.33541567 0.         0.         ... 0.09507708 0.         0.        ]
7738,/content/vehicle-detection-image-set/data/non-vehicles/extra3100.png,0.0,[0.14589642 0.09793739 0.13802925 ... 0.         0.         0.        ]
7739,/content/vehicle-detection-image-set/data/non-vehicles/image3769.png,0.0,[0.16656666 0.         0.14755232 ... 0.         0.09841707 0.        ]
7740,/content/vehicle-detection-image-set/data/vehicles/3801.png,1.0,[0.04578286 0.         0.03884804 ... 0.         0.2073027  0.        ]
7741,/content/vehicle-detection-image-set/data/non-vehicles/image1737.png,0.0,[0.40566837 0.         0.         ... 0.26301701 0.09219526 0.13038378]
7742,/content/vehicle-detection-image-set/data/non-vehicles/extra2356.png,0.0,[0.15845708 0.         0.29975004 ... 0.         0.         0.        ]
7743,/content/vehicle-detection-image-set/data/vehicles/2314.png,1.0,[0.37793913 0.24829423 0.         ... 0.15902966 0.         0.17780058]
7744,/content/vehicle-detection-image-set/data/vehicles/far (699).png,1.0,[0.06651685 0.22141219 0.         ... 0.04466004 0.         0.40641374]
7745,/content/vehicle-detection-image-set/data/vehicles/5675.png,1.0,[0.26495888 0.         0.         ... 0.         0.         0.        ]
7746,/content/vehicle-detection-image-set/data/non-vehicles/image3141.png,0.0,[0.08859109 0.         0.17219011 ... 0.48740125 0.         0.        ]
7747,/content/vehicle-detection-image-set/data/non-vehicles/extra5457.png,0.0,[0.35517645 0.         0.         ... 0.0616331  0.03822323 0.05405581]
7748,/content/vehicle-detection-image-set/data/non-vehicles/extra4100.png,0.0,[0.01212527 0.         0.         ... 0.         0.         0.        ]
7749,/content/vehicle-detection-image-set/data/vehicles/1896.png,1.0,[0.12184943 0.         0.         ... 0.         0.         0.        ]
7750,/content/vehicle-detection-image-set/data/vehicles/far (751).png,1.0,[0.18306196 0.12004064 0.         ... 0.         0.2782931  0.        ]
7751,/content/vehicle-detection-image-set/data/non-vehicles/extra3898.png,0.0,[0.17599744 0.         0.14931007 ... 0.09206194 0.         0.        ]
7752,/content/vehicle-detection-image-set/data/vehicles/middle (412).png,1.0,[0.23904868 0.10736737 0.         ... 0.         0.         0.        ]
7753,/content/vehicle-detection-image-set/data/non-vehicles/image922.png,0.0,[0.15529208 0.         0.05464183 ... 0.28116462 0.         0.        ]
7754,/content/vehicle-detection-image-set/data/vehicles/left (91).png,1.0,[0.3105734 0.        0.        ... 0.        0.        0.       ]
7755,/content/vehicle-detection-image-set/data/non-vehicles/image785.png,0.0,[0.29264285 0.204578   0.29264285 ... 0.19791367 0.         0.30538865]
7756,/content/vehicle-detection-image-set/data/non-vehicles/extra1742.png,0.0,[0.16637099 0.         0.         ... 0.         0.         0.34579991]
7757,/content/vehicle-detection-image-set/data/non-vehicles/image3208.png,0.0,[0.15454018 0.         0.25907399 ... 0.09717236 0.         0.        ]
7758,/content/vehicle-detection-image-set/data/non-vehicles/image1685.png,0.0,[0.31496915 0.         0.         ... 0.         0.         0.13386164]
7759,/content/vehicle-detection-image-set/data/vehicles/1190.png,1.0,[0.17863678 0.         0.16583449 ... 0.20789259 0.         0.        ]
7760,/content/vehicle-detection-image-set/data/non-vehicles/image2715.png,0.0,[0. 0. 0. ... 0. 0. 0.]
7761,/content/vehicle-detection-image-set/data/non-vehicles/extra2877.png,0.0,[0.02874825 0.         0.         ... 0.29655231 0.         0.        ]
7762,/content/vehicle-detection-image-set/data/vehicles/16.png,1.0,[0.31779506 0.10723213 0.27837028 ... 0.         0.17648176 0.07873083]
7763,/content/vehicle-detection-image-set/data/non-vehicles/image1046.png,0.0,[0.11736244 0.         0.         ... 0.         0.         0.        ]
7764,/content/vehicle-detection-image-set/data/non-vehicles/image639.png,0.0,[0.30864856 0.         0.         ... 0.         0.11690901 0.        ]
7765,/content/vehicle-detection-image-set/data/vehicles/left (477).png,1.0,[0.29873772 0.         0.         ... 0.05186747 0.08919493 0.09896394]
7766,/content/vehicle-detection-image-set/data/vehicles/4683.png,1.0,[0.31400408 0.         0.30489969 ... 0.25392889 0.         0.20153717]
7767,/content/vehicle-detection-image-set/data/non-vehicles/extra3941.png,0.0,[0.16321773 0.         0.         ... 0.06739662 0.         0.        ]
7768,/content/vehicle-detection-image-set/data/vehicles/2852.png,1.0,[0.10856691 0.         0.         ... 0.         0.         0.        ]
7769,/content/vehicle-detection-image-set/data/vehicles/3484.png,1.0,[0.30675531 0.         0.         ... 0.08156407 0.         0.        ]
7770,/content/vehicle-detection-image-set/data/non-vehicles/image536.png,0.0,[0.16045454 0.         0.         ... 0.         0.         0.        ]
7771,/content/vehicle-detection-image-set/data/non-vehicles/image1646.png,0.0,[0.27800112 0.         0.         ... 0.20836633 0.16472807 0.        ]
7772,/content/vehicle-detection-image-set/data/vehicles/3838.png,1.0,[0.11875909 0.         0.         ... 0.         0.27787559 0.        ]
7773,/content/vehicle-detection-image-set/data/non-vehicles/image604.png,0.0,[0. 0. 0. ... 0. 0. 0.]
7774,/content/vehicle-detection-image-set/data/vehicles/far (749).png,1.0,[0.05955215 0.         0.03368778 ... 0.         0.         0.38856768]
7775,/content/vehicle-detection-image-set/data/vehicles/622.png,1.0,[0.28382347 0.         0.         ... 0.05572771 0.         0.11839861]
7776,/content/vehicle-detection-image-set/data/non-vehicles/extra5382.png,0.0,[0.20988367 0.         0.         ... 0.         0.         0.        ]
7777,/content/vehicle-detection-image-set/data/non-vehicles/extra4845.png,0.0,[0.20713328 0.07468296 0.         ... 0.06722009 0.         0.        ]
7778,/content/vehicle-detection-image-set/data/non-vehicles/image182.png,0.0,[0.16414893 0.         0.         ... 0.         0.         0.        ]
7779,/content/vehicle-detection-image-set/data/vehicles/2883.png,1.0,[0.29431045 0.27263935 0.         ... 0.         0.21792676 0.44957313]
7780,/content/vehicle-detection-image-set/data/non-vehicles/extra3423.png,0.0,[0.1158878  0.06428299 0.         ... 0.04890365 0.15464693 0.        ]
7781,/content/vehicle-detection-image-set/data/non-vehicles/image3388.png,0.0,[0.28548075 0.         0.         ... 0.         0.31302676 0.32069922]
7782,/content/vehicle-detection-image-set/data/vehicles/5198.png,1.0,[0.41391164 0.         0.         ... 0.         0.         0.        ]
7783,/content/vehicle-detection-image-set/data/non-vehicles/image3341.png,0.0,[0.08713699 0.         0.36174101 ... 0.18171343 0.19490342 0.        ]
7784,/content/vehicle-detection-image-set/data/non-vehicles/image71.png,0.0,[0.19029777 0.         0.16367776 ... 0.1864655  0.         0.        ]
7785,/content/vehicle-detection-image-set/data/vehicles/5878.png,1.0,[0.28092741 0.         0.         ... 0.03041196 0.         0.03699775]
7786,/content/vehicle-detection-image-set/data/non-vehicles/image2031.png,0.0,[0.12161256 0.         0.         ... 0.         0.26508242 0.        ]
7787,/content/vehicle-detection-image-set/data/non-vehicles/image1243.png,0.0,[0.1928807  0.15068804 0.102645   ... 0.03702948 0.         0.        ]
7788,/content/vehicle-detection-image-set/data/non-vehicles/extra4561.png,0.0,[0.26273838 0.         0.         ... 0.         0.         0.        ]
7789,/content/vehicle-detection-image-set/data/non-vehicles/image3611.png,0.0,[0.08001844 0.         0.         ... 0.10350602 0.         0.        ]
7790,/content/vehicle-detection-image-set/data/non-vehicles/image3601.png,0.0,[0.17888204 0.19999621 0.         ... 0.         0.         0.08424855]
7791,/content/vehicle-detection-image-set/data/vehicles/2374.png,1.0,[0.33514396 0.07636991 0.         ... 0.         0.08685995 0.11228921]
7792,/content/vehicle-detection-image-set/data/non-vehicles/extra2064.png,0.0,[0.18339472 0.         0.         ... 0.         0.         0.        ]
7793,/content/vehicle-detection-image-set/data/vehicles/1810.png,1.0,[0.24359359 0.         0.13779733 ... 0.         0.         0.        ]
7794,/content/vehicle-detection-image-set/data/non-vehicles/extra4851.png,0.0,[0.22564735 0.         0.         ... 0.02894646 0.05903943 0.        ]
7795,/content/vehicle-detection-image-set/data/vehicles/middle (59).png,1.0,[0.2009513  0.28386167 0.26887217 ... 0.         0.         0.        ]
7796,/content/vehicle-detection-image-set/data/non-vehicles/extra190.png,0.0,[0.21466667 0.         0.         ... 0.         0.10249162 0.        ]
7797,/content/vehicle-detection-image-set/data/non-vehicles/extra4201.png,0.0,[0.29563839 0.         0.         ... 0.         0.         0.        ]
7798,/content/vehicle-detection-image-set/data/vehicles/left (459).png,1.0,[0.05639971 0.1305883  0.16736137 ... 0.         0.         0.        ]
7799,/content/vehicle-detection-image-set/data/vehicles/5209.png,1.0,[0.21016042 0.         0.27489654 ... 0.         0.         0.51764992]
7800,/content/vehicle-detection-image-set/data/non-vehicles/extra3456.png,0.0,[0.22883039 0.0715095  0.         ... 0.03391594 0.         0.        ]
7801,/content/vehicle-detection-image-set/data/vehicles/4666.png,1.0,[0.13042814 0.         0.         ... 0.         0.         0.        ]
7802,/content/vehicle-detection-image-set/data/vehicles/1840.png,1.0,[0.05412139 0.         0.         ... 0.         0.17129611 0.38406762]
7803,/content/vehicle-detection-image-set/data/non-vehicles/image685.png,0.0,[0.20455074 0.         0.28855433 ... 0.         0.         0.        ]
7804,/content/vehicle-detection-image-set/data/vehicles/1126.png,1.0,[0.30427593 0.30427593 0.30427593 ... 0.15386604 0.         0.        ]
7805,/content/vehicle-detection-image-set/data/non-vehicles/image1826.png,0.0,[0.14562775 0.         0.         ... 0.09454279 0.         0.        ]
7806,/content/vehicle-detection-image-set/data/non-vehicles/image444.png,0.0,[0.29214735 0.2141582  0.22952409 ... 0.         0.         0.        ]
7807,/content/vehicle-detection-image-set/data/vehicles/2960.png,1.0,[0.36812433 0.         0.3160931  ... 0.         0.         0.        ]
7808,/content/vehicle-detection-image-set/data/vehicles/3708.png,1.0,[0.28555883 0.         0.         ... 0.         0.         0.07278183]
7809,/content/vehicle-detection-image-set/data/non-vehicles/extra1388.png,0.0,[0.32144888 0.         0.         ... 0.23261612 0.         0.        ]
7810,/content/vehicle-detection-image-set/data/non-vehicles/image2987.png,0.0,[0.38316164 0.09833384 0.14686907 ... 0.06924457 0.04368468 0.        ]
7811,/content/vehicle-detection-image-set/data/non-vehicles/image523.png,0.0,[0.02899816 0.         0.04852132 ... 0.         0.         0.        ]
7812,/content/vehicle-detection-image-set/data/non-vehicles/image1065.png,0.0,[0.34911335 0.         0.         ... 0.         0.         0.        ]
7813,/content/vehicle-detection-image-set/data/vehicles/3971.png,1.0,[0.33619302 0.         0.03219565 ... 0.         0.         0.02592689]
7814,/content/vehicle-detection-image-set/data/non-vehicles/image1479.png,0.0,[0.28469962 0.17409802 0.11526763 ... 0.17288367 0.         0.        ]
7815,/content/vehicle-detection-image-set/data/vehicles/1258.png,1.0,[0.4200574 0.        0.        ... 0.        0.        0.       ]
7816,/content/vehicle-detection-image-set/data/vehicles/5847.png,1.0,[0.19053455 0.         0.         ... 0.         0.         0.        ]
7817,/content/vehicle-detection-image-set/data/non-vehicles/extra2928.png,0.0,[0.         0.         0.         ... 0.         0.09720174 0.        ]
7818,/content/vehicle-detection-image-set/data/vehicles/3171.png,1.0,[0.25180634 0.         0.04031654 ... 0.         0.         0.        ]
7819,/content/vehicle-detection-image-set/data/non-vehicles/extra5529.png,0.0,[0.30246003 0.27838295 0.         ... 0.29927924 0.         0.14219703]
7820,/content/vehicle-detection-image-set/data/vehicles/4342.png,1.0,[0.33730019 0.         0.         ... 0.         0.         0.        ]
7821,/content/vehicle-detection-image-set/data/non-vehicles/image1223.png,0.0,[0.24686044 0.         0.         ... 0.         0.         0.        ]
7822,/content/vehicle-detection-image-set/data/non-vehicles/image1706.png,0.0,[0.06365673 0.07957091 0.         ... 0.1801455  0.07120877 0.        ]
7823,/content/vehicle-detection-image-set/data/vehicles/3513.png,1.0,[0.23941058 0.         0.         ... 0.         0.         0.        ]
7824,/content/vehicle-detection-image-set/data/non-vehicles/extra2461.png,0.0,[0.28268733 0.         0.         ... 0.09934438 0.         0.        ]
7825,/content/vehicle-detection-image-set/data/vehicles/4422.png,1.0,[0.33448924 0.         0.33448924 ... 0.         0.         0.        ]
7826,/content/vehicle-detection-image-set/data/non-vehicles/extra2531.png,0.0,[0.2292903  0.         0.         ... 0.06424066 0.         0.        ]
7827,/content/vehicle-detection-image-set/data/vehicles/955.png,1.0,[0.09252391 0.         0.         ... 0.21370019 0.1052     0.        ]
7828,/content/vehicle-detection-image-set/data/vehicles/left (647).png,1.0,[0.27533269 0.15920519 0.16723731 ... 0.07691962 0.10571591 0.0573325 ]
7829,/content/vehicle-detection-image-set/data/non-vehicles/image1345.png,0.0,[0.36821905 0.         0.         ... 0.         0.         0.        ]
7830,/content/vehicle-detection-image-set/data/non-vehicles/image1598.png,0.0,[0.1349933  0.11249442 0.         ... 0.         0.         0.        ]
7831,/content/vehicle-detection-image-set/data/non-vehicles/image163.png,0.0,[0.45687452 0.         0.         ... 0.         0.         0.        ]
7832,/content/vehicle-detection-image-set/data/non-vehicles/extra5594.png,0.0,[0.11925256 0.         0.         ... 0.28145174 0.         0.15536448]
7833,/content/vehicle-detection-image-set/data/vehicles/79.png,1.0,[0.08816872 0.0686465  0.         ... 0.         0.         0.        ]
7834,/content/vehicle-detection-image-set/data/vehicles/right (452).png,1.0,[0.32926759 0.32926759 0.20237169 ... 0.08244714 0.13036038 0.        ]
7835,/content/vehicle-detection-image-set/data/vehicles/left (728).png,1.0,[0.09871991 0.         0.         ... 0.21377393 0.15959867 0.16649098]
7836,/content/vehicle-detection-image-set/data/non-vehicles/image3193.png,0.0,[0.11947731 0.         0.         ... 0.         0.         0.16524551]
7837,/content/vehicle-detection-image-set/data/vehicles/far (764).png,1.0,[0.14971908 0.         0.06352042 ... 0.08974541 0.         0.        ]
7838,/content/vehicle-detection-image-set/data/non-vehicles/extra1657.png,0.0,[0.02334008 0.         0.         ... 0.28131632 0.28131632 0.        ]
7839,/content/vehicle-detection-image-set/data/non-vehicles/image3840.png,0.0,[0.02818642 0.         0.         ... 0.19185929 0.13780695 0.        ]
7840,/content/vehicle-detection-image-set/data/non-vehicles/image644.png,0.0,[0.40365441 0.         0.         ... 0.         0.         0.        ]
7841,/content/vehicle-detection-image-set/data/non-vehicles/image2576.png,0.0,[0.3350431  0.         0.24274053 ... 0.         0.         0.        ]
7842,/content/vehicle-detection-image-set/data/non-vehicles/extra816.png,0.0,[0.21832665 0.         0.10292016 ... 0.         0.         0.        ]
7843,/content/vehicle-detection-image-set/data/vehicles/796.png,1.0,[0.07632357 0.         0.         ... 0.         0.06198302 0.        ]
7844,/content/vehicle-detection-image-set/data/non-vehicles/extra4741.png,0.0,[0.32581933 0.20933177 0.32581933 ... 0.         0.         0.        ]
7845,/content/vehicle-detection-image-set/data/non-vehicles/image2776.png,0.0,[0.30299488 0.         0.         ... 0.1494093  0.17188755 0.13065464]
7846,/content/vehicle-detection-image-set/data/vehicles/1284.png,1.0,[0.         0.         0.         ... 0.24816344 0.18112079 0.25446664]
7847,/content/vehicle-detection-image-set/data/non-vehicles/image3103.png,0.0,[0.08966894 0.         0.         ... 0.05797071 0.         0.        ]
7848,/content/vehicle-detection-image-set/data/vehicles/3724.png,1.0,[0.21152478 0.         0.         ... 0.23866648 0.         0.        ]
7849,/content/vehicle-detection-image-set/data/non-vehicles/extra5501.png,0.0,[0.15530584 0.         0.         ... 0.         0.         0.        ]
7850,/content/vehicle-detection-image-set/data/vehicles/far (772).png,1.0,[0.00954929 0.         0.         ... 0.         0.         0.        ]
7851,/content/vehicle-detection-image-set/data/non-vehicles/image3019.png,0.0,[0.26849158 0.         0.20380213 ... 0.07773937 0.         0.        ]
7852,/content/vehicle-detection-image-set/data/non-vehicles/extra3778.png,0.0,[0.00864005 0.         0.         ... 0.03802057 0.         0.        ]
7853,/content/vehicle-detection-image-set/data/non-vehicles/extra3721.png,0.0,[0.29407252 0.2542719  0.06879652 ... 0.         0.         0.        ]
7854,/content/vehicle-detection-image-set/data/vehicles/right (211).png,1.0,[0.21409325 0.         0.         ... 0.         0.         0.        ]
7855,/content/vehicle-detection-image-set/data/vehicles/1007.png,1.0,[0.112379 0.       0.       ... 0.       0.       0.      ]
7856,/content/vehicle-detection-image-set/data/non-vehicles/extra80.png,0.0,[0.28841609 0.         0.         ... 0.         0.10762332 0.        ]
7857,/content/vehicle-detection-image-set/data/vehicles/left (886).png,1.0,[0.1227156  0.         0.         ... 0.2865357  0.         0.11136861]
7858,/content/vehicle-detection-image-set/data/non-vehicles/image2356.png,0.0,[0.29572574 0.         0.         ... 0.09409185 0.17505986 0.        ]
7859,/content/vehicle-detection-image-set/data/non-vehicles/extra4333.png,0.0,[0.17235178 0.         0.         ... 0.29412918 0.         0.        ]
7860,/content/vehicle-detection-image-set/data/vehicles/4792.png,1.0,[0.15724293 0.         0.         ... 0.20230437 0.         0.13700036]
7861,/content/vehicle-detection-image-set/data/vehicles/1820.png,1.0,[0.1530698  0.         0.07754823 ... 0.         0.         0.        ]
7862,/content/vehicle-detection-image-set/data/non-vehicles/extra4353.png,0.0,[0.28399571 0.28399571 0.14510424 ... 0.         0.         0.        ]
7863,/content/vehicle-detection-image-set/data/non-vehicles/image2257.png,0.0,[0.18651902 0.         0.         ... 0.198824   0.         0.25457765]
