,path,labels,hog_features
6169,/content/vehicle-detection-image-set/data/vehicles/1932.png,1.0,[0.0169577  0.         0.00255073 ... 0.         0.05928775 0.0525389 ]
6170,/content/vehicle-detection-image-set/data/non-vehicles/image1626.png,0.0,[0.23746918 0.04067929 0.16956053 ... 0.04927958 0.03102568 0.05328373]
6171,/content/vehicle-detection-image-set/data/vehicles/722.png,1.0,[0.2338739  0.05134322 0.08968716 ... 0.0366041  0.00800724 0.07932698]
6172,/content/vehicle-detection-image-set/data/non-vehicles/extra486.png,0.0,[0.11795237 0.02695468 0.07330163 ... 0.0430058  0.04342962 0.0208384 ]
6173,/content/vehicle-detection-image-set/data/vehicles/middle (229).png,1.0,[0.01849458 0.02150895 0.03384267 ... 0.04664927 0.01232784 0.0082624 ]
6174,/content/vehicle-detection-image-set/data/non-vehicles/extra3560.png,0.0,[0.26754874 0.16017786 0.20141167 ... 0.00858599 0.00427461 0.00718794]
6175,/content/vehicle-detection-image-set/data/non-vehicles/extra5524.png,0.0,[0.23291556 0.23291556 0.07017307 ... 0.0625214  0.12157202 0.08565192]
6176,/content/vehicle-detection-image-set/data/non-vehicles/extra4775.png,0.0,[0.2631405  0.18298852 0.03931136 ... 0.03210242 0.         0.        ]
6177,/content/vehicle-detection-image-set/data/vehicles/5804.png,1.0,[0.2736641  0.18238919 0.16281718 ... 0.04502702 0.09488129 0.01418273]
6178,/content/vehicle-detection-image-set/data/vehicles/86.png,1.0,[0.30117415 0.01577048 0.1132427  ... 0.00495412 0.00261105 0.29476849]
6179,/content/vehicle-detection-image-set/data/vehicles/5058.png,1.0,[0.17357132 0.13749663 0.05529795 ... 0.03659703 0.04570264 0.14380003]
6180,/content/vehicle-detection-image-set/data/vehicles/1358.png,1.0,[0.30587924 0.15979284 0.00709055 ... 0.05405612 0.01898506 0.05340583]
6181,/content/vehicle-detection-image-set/data/non-vehicles/extra4014.png,0.0,[0.23182085 0.09756317 0.03203224 ... 0.08403367 0.02165784 0.03025471]
6182,/content/vehicle-detection-image-set/data/vehicles/4464.png,1.0,[0.21738318 0.02859177 0.05936593 ... 0.03469276 0.0102465  0.0208057 ]
6183,/content/vehicle-detection-image-set/data/non-vehicles/image1599.png,0.0,[0.30334459 0.18071298 0.1265592  ... 0.08608244 0.0539095  0.        ]
6184,/content/vehicle-detection-image-set/data/non-vehicles/image3622.png,0.0,[0.21949337 0.0883367  0.07629971 ... 0.05126128 0.         0.        ]
6185,/content/vehicle-detection-image-set/data/non-vehicles/image1579.png,0.0,[0.14628891 0.09734448 0.12997041 ... 0.05092691 0.05368168 0.04838802]
6186,/content/vehicle-detection-image-set/data/non-vehicles/extra4339.png,0.0,[0.23332709 0.23332709 0.04451091 ... 0.00408417 0.         0.        ]
6187,/content/vehicle-detection-image-set/data/vehicles/4097.png,1.0,[0.21400949 0.03959024 0.03237017 ... 0.02127611 0.08445568 0.03156958]
6188,/content/vehicle-detection-image-set/data/vehicles/4236.png,1.0,[0.13084936 0.00696638 0.05287112 ... 0.07649874 0.08339915 0.        ]
6189,/content/vehicle-detection-image-set/data/vehicles/512.png,1.0,[0.30100084 0.11226957 0.         ... 0.16758516 0.07243232 0.        ]
6190,/content/vehicle-detection-image-set/data/non-vehicles/image2869.png,0.0,[0.26952696 0.13257347 0.35677446 ... 0.0147354  0.18510806 0.30414948]
6191,/content/vehicle-detection-image-set/data/vehicles/3429.png,1.0,[0.21952381 0.15732441 0.16396674 ... 0.03065169 0.03735794 0.35404948]
6192,/content/vehicle-detection-image-set/data/vehicles/4914.png,1.0,[0.19242933 0.11507393 0.12689772 ... 0.03831736 0.03937323 0.02039886]
6193,/content/vehicle-detection-image-set/data/non-vehicles/extra3390.png,0.0,[0.22140487 0.13539423 0.13911955 ... 0.         0.00633794 0.        ]
6194,/content/vehicle-detection-image-set/data/vehicles/1961.png,1.0,[0.21908637 0.0571135  0.18213165 ... 0.016208   0.06623872 0.03297227]
6195,/content/vehicle-detection-image-set/data/non-vehicles/extra315.png,0.0,[0.14323334 0.04398974 0.07719799 ... 0.19575682 0.05520026 0.05976376]
6196,/content/vehicle-detection-image-set/data/vehicles/2461.png,1.0,[0.06620978 0.11883936 0.27385976 ... 0.         0.         0.        ]
6197,/content/vehicle-detection-image-set/data/non-vehicles/image3662.png,0.0,[0.12293925 0.         0.00827916 ... 0.05731739 0.00740039 0.        ]
6198,/content/vehicle-detection-image-set/data/vehicles/1339.png,1.0,[0.25521541 0.06628913 0.17892555 ... 0.         0.02345458 0.12001049]
6199,/content/vehicle-detection-image-set/data/vehicles/1247.png,1.0,[0.03795014 0.02923906 0.00779002 ... 0.         0.         0.02450802]
6200,/content/vehicle-detection-image-set/data/non-vehicles/extra704.png,0.0,[0.25184118 0.03916149 0.25184118 ... 0.14095633 0.05550816 0.09669703]
6201,/content/vehicle-detection-image-set/data/non-vehicles/extra2565.png,0.0,[0.03389557 0.02398899 0.07473423 ... 0.00247068 0.00436758 0.        ]
6202,/content/vehicle-detection-image-set/data/vehicles/4883.png,1.0,[0.25052803 0.06381773 0.01043059 ... 0.04708679 0.00919256 0.06309476]
6203,/content/vehicle-detection-image-set/data/vehicles/4528.png,1.0,[0.27031284 0.17089934 0.12086689 ... 0.00982536 0.05752612 0.31167203]
6204,/content/vehicle-detection-image-set/data/vehicles/left (479).png,1.0,[0.21050181 0.06956326 0.05721149 ... 0.09035607 0.13271694 0.06616966]
6205,/content/vehicle-detection-image-set/data/vehicles/5158.png,1.0,[0.17268531 0.06636133 0.02810441 ... 0.00995278 0.12902735 0.0912174 ]
6206,/content/vehicle-detection-image-set/data/non-vehicles/extra4157.png,0.0,[0.27104726 0.08553758 0.23439636 ... 0.01206014 0.05001211 0.        ]
6207,/content/vehicle-detection-image-set/data/vehicles/1783.png,1.0,[0.28326531 0.08319387 0.19754884 ... 0.07091947 0.22919733 0.29915322]
6208,/content/vehicle-detection-image-set/data/vehicles/3854.png,1.0,[0.20229904 0.07068777 0.         ... 0.043015   0.09469141 0.28723349]
6209,/content/vehicle-detection-image-set/data/non-vehicles/extra3404.png,0.0,[0.15355875 0.11553956 0.17173233 ... 0.08780943 0.03453971 0.01214855]
6210,/content/vehicle-detection-image-set/data/non-vehicles/image3766.png,0.0,[0.17188941 0.05480637 0.10241541 ... 0.01240475 0.00668639 0.00972169]
6211,/content/vehicle-detection-image-set/data/vehicles/right (663).png,1.0,[0.04923562 0.         0.02232327 ... 0.14244307 0.35917154 0.35917154]
6212,/content/vehicle-detection-image-set/data/vehicles/3578.png,1.0,[0.33181536 0.15316238 0.09777408 ... 0.         0.02316583 0.        ]
6213,/content/vehicle-detection-image-set/data/non-vehicles/image1212.png,0.0,[0.17658383 0.02736254 0.12978323 ... 0.01138903 0.0170362  0.01827866]
6214,/content/vehicle-detection-image-set/data/vehicles/right (602).png,1.0,[0.30097048 0.30097048 0.14017055 ... 0.01036565 0.04961454 0.15879621]
6215,/content/vehicle-detection-image-set/data/vehicles/327.png,1.0,[0.25458253 0.02615363 0.1286615  ... 0.04599611 0.026349   0.        ]
6216,/content/vehicle-detection-image-set/data/non-vehicles/extra5681.png,0.0,[0.24906679 0.20175102 0.         ... 0.12748497 0.11003121 0.05647928]
6217,/content/vehicle-detection-image-set/data/vehicles/922.png,1.0,[0.23157596 0.11988418 0.15680528 ... 0.03098909 0.01050789 0.07333791]
6218,/content/vehicle-detection-image-set/data/vehicles/far (353).png,1.0,[0.36899811 0.19150862 0.22884309 ... 0.0945925  0.35116487 0.35116487]
6219,/content/vehicle-detection-image-set/data/vehicles/859.png,1.0,[0.14967558 0.07647728 0.0184257  ... 0.         0.         0.        ]
6220,/content/vehicle-detection-image-set/data/vehicles/4606.png,1.0,[0.27237081 0.00432173 0.0126705  ... 0.02079084 0.02263233 0.1811968 ]
6221,/content/vehicle-detection-image-set/data/vehicles/4911.png,1.0,[0.28518865 0.10814187 0.06594014 ... 0.03678362 0.04162279 0.08732306]
6222,/content/vehicle-detection-image-set/data/vehicles/left (414).png,1.0,[0.30431587 0.24389442 0.1216148  ... 0.0136518  0.01578253 0.02431698]
6223,/content/vehicle-detection-image-set/data/non-vehicles/extra498.png,0.0,[0.08091351 0.01092587 0.00799282 ... 0.06753068 0.03443402 0.06957745]
6224,/content/vehicle-detection-image-set/data/vehicles/left (559).png,1.0,[0.02244147 0.00551568 0.         ... 0.27219261 0.16477453 0.25619927]
6225,/content/vehicle-detection-image-set/data/vehicles/4615.png,1.0,[0.21370676 0.07754381 0.07923896 ... 0.01331078 0.         0.02426214]
6226,/content/vehicle-detection-image-set/data/non-vehicles/image1231.png,0.0,[0.26086304 0.22582962 0.01462861 ... 0.03606625 0.00887902 0.0065572 ]
6227,/content/vehicle-detection-image-set/data/non-vehicles/extra2597.png,0.0,[0.28414061 0.         0.16699805 ... 0.03057247 0.01148038 0.01242948]
6228,/content/vehicle-detection-image-set/data/vehicles/right (88).png,1.0,[0.10393255 0.11188945 0.12071461 ... 0.00604416 0.01911331 0.10836529]
6229,/content/vehicle-detection-image-set/data/vehicles/4607.png,1.0,[0.24928843 0.09977531 0.07833268 ... 0.0005008  0.         0.29485833]
6230,/content/vehicle-detection-image-set/data/vehicles/far (102).png,1.0,[0.01778989 0.21480659 0.13100381 ... 0.06738742 0.00916601 0.01048174]
6231,/content/vehicle-detection-image-set/data/vehicles/1735.png,1.0,[0.26305773 0.12944613 0.26305773 ... 0.02688363 0.04795485 0.11238392]
6232,/content/vehicle-detection-image-set/data/vehicles/3288.png,1.0,[0.18462359 0.02989679 0.09337098 ... 0.0236719  0.01500055 0.07968286]
6233,/content/vehicle-detection-image-set/data/non-vehicles/extra1443.png,0.0,[0.18228962 0.12709458 0.13798632 ... 0.20926301 0.1318749  0.02584608]
6234,/content/vehicle-detection-image-set/data/vehicles/5046.png,1.0,[0.07277087 0.         0.07421151 ... 0.19130966 0.         0.01279288]
6235,/content/vehicle-detection-image-set/data/vehicles/left (104).png,1.0,[0.29892254 0.21329506 0.01681868 ... 0.00359933 0.01272555 0.00524688]
6236,/content/vehicle-detection-image-set/data/vehicles/960.png,1.0,[0.15832488 0.26348927 0.09244515 ... 0.09092265 0.26227472 0.46446088]
6237,/content/vehicle-detection-image-set/data/vehicles/5455.png,1.0,[0.35926516 0.         0.00105467 ... 0.02952134 0.0413418  0.04192384]
6238,/content/vehicle-detection-image-set/data/vehicles/1301.png,1.0,[0.13224878 0.02573522 0.06131618 ... 0.         0.         0.        ]
6239,/content/vehicle-detection-image-set/data/non-vehicles/image1363.png,0.0,[0.05304739 0.04590931 0.01590616 ... 0.18486659 0.10470819 0.05820089]
6240,/content/vehicle-detection-image-set/data/non-vehicles/extra453.png,0.0,[0.02144006 0.00985013 0.04727422 ... 0.00773188 0.00773188 0.01356262]
6241,/content/vehicle-detection-image-set/data/vehicles/far (782).png,1.0,[0.01713101 0.0548714  0.03238898 ... 0.04254837 0.03603964 0.0694061 ]
6242,/content/vehicle-detection-image-set/data/non-vehicles/image11.png,0.0,[0.11417484 0.0712335  0.11121146 ... 0.05834296 0.01408477 0.        ]
6243,/content/vehicle-detection-image-set/data/non-vehicles/extra3894.png,0.0,[0.01762942 0.01612488 0.02537994 ... 0.1004381  0.         0.        ]
6244,/content/vehicle-detection-image-set/data/vehicles/2163.png,1.0,[0.2225885  0.0232642  0.09147551 ... 0.         0.         0.        ]
6245,/content/vehicle-detection-image-set/data/non-vehicles/extra1532.png,0.0,[0.17652176 0.24388791 0.14395286 ... 0.1486528  0.11435574 0.05763023]
6246,/content/vehicle-detection-image-set/data/non-vehicles/extra26.png,0.0,[0.19654387 0.05913692 0.03767264 ... 0.0203146  0.00552921 0.00689576]
6247,/content/vehicle-detection-image-set/data/vehicles/2031.png,1.0,[0.11636844 0.07581666 0.00331814 ... 0.13319381 0.29421853 0.16480559]
6248,/content/vehicle-detection-image-set/data/vehicles/3846.png,1.0,[0.14183214 0.01831865 0.         ... 0.11818512 0.13644141 0.28536627]
6249,/content/vehicle-detection-image-set/data/vehicles/1028.png,1.0,[0.1769361  0.11833745 0.04437367 ... 0.         0.         0.        ]
6250,/content/vehicle-detection-image-set/data/non-vehicles/image2060.png,0.0,[0.25256902 0.25256902 0.25256902 ... 0.11838673 0.09787485 0.04867419]
6251,/content/vehicle-detection-image-set/data/non-vehicles/image2989.png,0.0,[0.04802961 0.         0.00098441 ... 0.         0.         0.        ]
6252,/content/vehicle-detection-image-set/data/non-vehicles/extra62.png,0.0,[0.18531013 0.11161779 0.06121976 ... 0.16261296 0.10183708 0.14401937]
6253,/content/vehicle-detection-image-set/data/vehicles/right (471).png,1.0,[0.10081948 0.27055222 0.2861599  ... 0.05362609 0.07117422 0.03671037]
6254,/content/vehicle-detection-image-set/data/non-vehicles/extra4640.png,0.0,[0.0468746  0.00719566 0.01773552 ... 0.00538925 0.0114749  0.        ]
6255,/content/vehicle-detection-image-set/data/non-vehicles/extra5639.png,0.0,[0.01882091 0.01322005 0.02045751 ... 0.07285616 0.10420831 0.11778855]
6256,/content/vehicle-detection-image-set/data/vehicles/211.png,1.0,[0.01236392 0.00671409 0.01346605 ... 0.03630278 0.01249745 0.        ]
6257,/content/vehicle-detection-image-set/data/vehicles/716.png,1.0,[0.27251032 0.19572237 0.05957517 ... 0.25459456 0.00857598 0.03430744]
6258,/content/vehicle-detection-image-set/data/vehicles/left (438).png,1.0,[0.10003876 0.         0.11536986 ... 0.0137841  0.01440313 0.01430514]
6259,/content/vehicle-detection-image-set/data/non-vehicles/image2939.png,0.0,[0.27378676 0.16429596 0.04049811 ... 0.03728562 0.17352887 0.33897503]
6260,/content/vehicle-detection-image-set/data/non-vehicles/extra109.png,0.0,[0.25309859 0.15924627 0.25309859 ... 0.2111116  0.07720395 0.14093714]
6261,/content/vehicle-detection-image-set/data/vehicles/2913.png,1.0,[0.12370484 0.01674554 0.02666418 ... 0.3256028  0.08926859 0.        ]
6262,/content/vehicle-detection-image-set/data/vehicles/5952.png,1.0,[0.27667252 0.02023515 0.01990824 ... 0.00665435 0.00562619 0.        ]
6263,/content/vehicle-detection-image-set/data/vehicles/left (902).png,1.0,[0.40186167 0.09823757 0.         ... 0.0348835  0.10782633 0.06674287]
6264,/content/vehicle-detection-image-set/data/vehicles/3608.png,1.0,[0.25776124 0.03879797 0.         ... 0.0288159  0.01339501 0.03222146]
6265,/content/vehicle-detection-image-set/data/vehicles/3970.png,1.0,[0.15337639 0.08631447 0.08701864 ... 0.00236522 0.00614347 0.02655491]
6266,/content/vehicle-detection-image-set/data/vehicles/far (603).png,1.0,[0.29377978 0.29377978 0.2626352  ... 0.0149325  0.00667802 0.        ]
6267,/content/vehicle-detection-image-set/data/non-vehicles/extra979.png,0.0,[0.05015475 0.00715178 0.02432807 ... 0.12396625 0.04084154 0.19677947]
6268,/content/vehicle-detection-image-set/data/non-vehicles/image2144.png,0.0,[0.24362758 0.20123613 0.10541576 ... 0.         0.06216533 0.0272613 ]
6269,/content/vehicle-detection-image-set/data/non-vehicles/image2085.png,0.0,[0.05433378 0.         0.         ... 0.07139508 0.03180313 0.02932104]
6270,/content/vehicle-detection-image-set/data/non-vehicles/extra3975.png,0.0,[0.16703383 0.12703501 0.11212261 ... 0.02216123 0.02096499 0.00378303]
6271,/content/vehicle-detection-image-set/data/non-vehicles/image1265.png,0.0,[0.22763319 0.03972362 0.01512072 ... 0.03699703 0.0194001  0.14353357]
6272,/content/vehicle-detection-image-set/data/non-vehicles/image507.png,0.0,[0.1711182  0.04112203 0.05293591 ... 0.12161099 0.21551506 0.05920043]
6273,/content/vehicle-detection-image-set/data/vehicles/1661.png,1.0,[0.17568313 0.01227025 0.         ... 0.06196429 0.09240046 0.09722783]
6274,/content/vehicle-detection-image-set/data/non-vehicles/image3898.png,0.0,[0.08832061 0.00771663 0.         ... 0.08063431 0.03187351 0.        ]
6275,/content/vehicle-detection-image-set/data/non-vehicles/image1039.png,0.0,[0.50354519 0.03107927 0.02994259 ... 0.05176599 0.07196311 0.0254428 ]
6276,/content/vehicle-detection-image-set/data/vehicles/4963.png,1.0,[0.11862136 0.03413867 0.02809949 ... 0.01690697 0.         0.02612917]
6277,/content/vehicle-detection-image-set/data/non-vehicles/image463.png,0.0,[0.16450163 0.07585453 0.19211573 ... 0.06315803 0.17625897 0.04576169]
6278,/content/vehicle-detection-image-set/data/non-vehicles/image1860.png,0.0,[0.06551961 0.         0.17257562 ... 0.         0.         0.        ]
6279,/content/vehicle-detection-image-set/data/vehicles/1375.png,1.0,[0.15952965 0.10159272 0.11364875 ... 0.01237796 0.01265823 0.01235475]
6280,/content/vehicle-detection-image-set/data/non-vehicles/extra2830.png,0.0,[0.03647263 0.01048487 0.0661474  ... 0.00941759 0.02329336 0.        ]
6281,/content/vehicle-detection-image-set/data/vehicles/4828.png,1.0,[0.25410745 0.00484723 0.2765404  ... 0.00995249 0.05589768 0.03824029]
6282,/content/vehicle-detection-image-set/data/vehicles/2826.png,1.0,[0.23481955 0.11671901 0.02894863 ... 0.03733351 0.01259387 0.        ]
6283,/content/vehicle-detection-image-set/data/non-vehicles/extra2585.png,0.0,[0.23603904 0.21222718 0.20386435 ... 0.15237792 0.07126731 0.09484178]
6284,/content/vehicle-detection-image-set/data/vehicles/1483.png,1.0,[0.11370053 0.         0.1086373  ... 0.05057371 0.07863057 0.2065846 ]
6285,/content/vehicle-detection-image-set/data/vehicles/left (800).png,1.0,[0.19431145 0.02051758 0.04070407 ... 0.15883223 0.11627714 0.10647998]
6286,/content/vehicle-detection-image-set/data/vehicles/right (155).png,1.0,[0.1554931  0.03512138 0.08497236 ... 0.06655453 0.31836933 0.06626751]
6287,/content/vehicle-detection-image-set/data/non-vehicles/extra1968.png,0.0,[0.10868413 0.04418638 0.1397296  ... 0.11135773 0.00214742 0.00395964]
6288,/content/vehicle-detection-image-set/data/vehicles/far (771).png,1.0,[0.02235258 0.01142464 0.09042966 ... 0.         0.         0.        ]
6289,/content/vehicle-detection-image-set/data/non-vehicles/extra2802.png,0.0,[0.16226835 0.01598479 0.03508147 ... 0.03066353 0.02105317 0.02055482]
6290,/content/vehicle-detection-image-set/data/vehicles/far (551).png,1.0,[0.01351868 0.         0.01029447 ... 0.00994932 0.00889894 0.0062925 ]
6291,/content/vehicle-detection-image-set/data/non-vehicles/extra3009.png,0.0,[0.24089032 0.07910427 0.04632946 ... 0.02618936 0.01964307 0.00350623]
6292,/content/vehicle-detection-image-set/data/vehicles/598.png,1.0,[0.27569106 0.25744065 0.1707705  ... 0.         0.         0.        ]
6293,/content/vehicle-detection-image-set/data/non-vehicles/image3674.png,0.0,[0.03636049 0.03802648 0.06265101 ... 0.08173136 0.05005411 0.04676414]
6294,/content/vehicle-detection-image-set/data/non-vehicles/image3352.png,0.0,[0.08734433 0.04235929 0.04124975 ... 0.1276513  0.02908045 0.02914796]
6295,/content/vehicle-detection-image-set/data/non-vehicles/extra2462.png,0.0,[0.23914814 0.11658482 0.23914814 ... 0.0717081  0.06184388 0.02915349]
6296,/content/vehicle-detection-image-set/data/vehicles/middle (269).png,1.0,[0.31367647 0.10637446 0.02178078 ... 0.04524051 0.07295199 0.06999686]
6297,/content/vehicle-detection-image-set/data/non-vehicles/extra5458.png,0.0,[0.25575424 0.24942038 0.25575424 ... 0.00145064 0.00229367 0.        ]
6298,/content/vehicle-detection-image-set/data/non-vehicles/image3421.png,0.0,[0.11197173 0.06835406 0.04260105 ... 0.06164666 0.06446878 0.10247127]
6299,/content/vehicle-detection-image-set/data/non-vehicles/extra3137.png,0.0,[0.15073738 0.04335101 0.07953852 ... 0.02886478 0.08494946 0.021697  ]
6300,/content/vehicle-detection-image-set/data/vehicles/middle (172).png,1.0,[0.20186564 0.20550152 0.12744812 ... 0.00996275 0.02780966 0.02682832]
6301,/content/vehicle-detection-image-set/data/non-vehicles/extra2261.png,0.0,[0.19389089 0.09324216 0.10898371 ... 0.08895486 0.08967727 0.01285398]
6302,/content/vehicle-detection-image-set/data/non-vehicles/image3235.png,0.0,[0.20510396 0.06971961 0.19682343 ... 0.16292934 0.12445113 0.14561104]
6303,/content/vehicle-detection-image-set/data/non-vehicles/extra1097.png,0.0,[0.22443158 0.15779177 0.15298757 ... 0.05853863 0.1282319  0.13052954]
6304,/content/vehicle-detection-image-set/data/non-vehicles/extra4547.png,0.0,[0.07533448 0.01725057 0.01228573 ... 0.01898831 0.         0.        ]
6305,/content/vehicle-detection-image-set/data/vehicles/4538.png,1.0,[0.10202765 0.03049276 0.00299589 ... 0.         0.         0.        ]
6306,/content/vehicle-detection-image-set/data/non-vehicles/image235.png,0.0,[0.24504357 0.11569043 0.10944737 ... 0.0096     0.0069406  0.        ]
6307,/content/vehicle-detection-image-set/data/non-vehicles/extra5358.png,0.0,[0.2877599  0.0275868  0.01259519 ... 0.08372723 0.01654805 0.        ]
6308,/content/vehicle-detection-image-set/data/non-vehicles/image3814.png,0.0,[0.17076397 0.12926988 0.05817488 ... 0.07951786 0.06799158 0.13225888]
6309,/content/vehicle-detection-image-set/data/vehicles/far (649).png,1.0,[0.086581   0.108513   0.12391996 ... 0.         0.         0.        ]
6310,/content/vehicle-detection-image-set/data/vehicles/2004.png,1.0,[0.23108725 0.05333235 0.03575008 ... 0.00771149 0.         0.00463403]
6311,/content/vehicle-detection-image-set/data/vehicles/1555.png,1.0,[0.31589522 0.19669395 0.11898476 ... 0.         0.02330711 0.02871749]
6312,/content/vehicle-detection-image-set/data/non-vehicles/extra996.png,0.0,[0.06507391 0.         0.07613591 ... 0.22307208 0.1335772  0.09093199]
6313,/content/vehicle-detection-image-set/data/non-vehicles/extra5533.png,0.0,[0.0619973  0.17851278 0.16964419 ... 0.10295303 0.         0.07420967]
6314,/content/vehicle-detection-image-set/data/vehicles/right (34).png,1.0,[0.10112126 0.08029887 0.09894909 ... 0.02272624 0.         0.        ]
6315,/content/vehicle-detection-image-set/data/non-vehicles/image2862.png,0.0,[0.10777578 0.03378822 0.         ... 0.         0.         0.02996779]
6316,/content/vehicle-detection-image-set/data/vehicles/4750.png,1.0,[0.13255805 0.1330695  0.14126342 ... 0.04711359 0.00544993 0.        ]
6317,/content/vehicle-detection-image-set/data/vehicles/3018.png,1.0,[0.22269337 0.19980786 0.10289943 ... 0.         0.0009054  0.04467186]
6318,/content/vehicle-detection-image-set/data/vehicles/835.png,1.0,[0.2729394  0.12699727 0.02380589 ... 0.01884533 0.         0.10797109]
6319,/content/vehicle-detection-image-set/data/vehicles/944.png,1.0,[0.23146001 0.23146001 0.01695293 ... 0.07713474 0.05298578 0.09145293]
6320,/content/vehicle-detection-image-set/data/non-vehicles/image2003.png,0.0,[0.10349726 0.         0.05333935 ... 0.0463585  0.05902312 0.04053667]
6321,/content/vehicle-detection-image-set/data/non-vehicles/extra192.png,0.0,[0.23687529 0.10014624 0.23687529 ... 0.04461302 0.10149842 0.10375041]
6322,/content/vehicle-detection-image-set/data/vehicles/left (568).png,1.0,[0.10028846 0.26528335 0.05527526 ... 0.15518006 0.14989109 0.27405083]
6323,/content/vehicle-detection-image-set/data/vehicles/5342.png,1.0,[0.09879709 0.04699532 0.0346259  ... 0.20045807 0.21676464 0.02890198]
6324,/content/vehicle-detection-image-set/data/non-vehicles/extra515.png,0.0,[0.24775097 0.24775097 0.24775097 ... 0.03910782 0.08199351 0.02109697]
6325,/content/vehicle-detection-image-set/data/non-vehicles/extra5124.png,0.0,[0.11452679 0.         0.03470686 ... 0.10054166 0.03595344 0.        ]
6326,/content/vehicle-detection-image-set/data/vehicles/5865.png,1.0,[0.08732766 0.0740122  0.05892579 ... 0.00501982 0.02853934 0.39204403]
6327,/content/vehicle-detection-image-set/data/non-vehicles/image3627.png,0.0,[0.02769513 0.         0.00534093 ... 0.2160633  0.01919709 0.        ]
6328,/content/vehicle-detection-image-set/data/vehicles/right (581).png,1.0,[0.08293539 0.0097494  0.0165635  ... 0.         0.         0.        ]
6329,/content/vehicle-detection-image-set/data/non-vehicles/extra2279.png,0.0,[0.14198905 0.06344908 0.0741923  ... 0.23724576 0.172385   0.19522801]
6330,/content/vehicle-detection-image-set/data/non-vehicles/extra5558.png,0.0,[0.13354014 0.08463842 0.10446157 ... 0.19771648 0.25247683 0.06198242]
6331,/content/vehicle-detection-image-set/data/vehicles/left (358).png,1.0,[0.05650155 0.03205768 0.0210625  ... 0.02605962 0.02776137 0.03293441]
6332,/content/vehicle-detection-image-set/data/vehicles/238.png,1.0,[0.32051562 0.17562871 0.03938356 ... 0.01791014 0.02633329 0.25837297]
6333,/content/vehicle-detection-image-set/data/vehicles/middle (34).png,1.0,[0.1060123  0.11030962 0.05207698 ... 0.0049628  0.         0.        ]
6334,/content/vehicle-detection-image-set/data/vehicles/left (286).png,1.0,[0.05605826 0.03608592 0.05407304 ... 0.11045775 0.01182097 0.06714499]
6335,/content/vehicle-detection-image-set/data/non-vehicles/extra2986.png,0.0,[0.09038257 0.03443902 0.05063852 ... 0.05777062 0.02399679 0.03726372]
6336,/content/vehicle-detection-image-set/data/non-vehicles/extra432.png,0.0,[0.10853008 0.184575   0.27292756 ... 0.02538398 0.06330281 0.        ]
6337,/content/vehicle-detection-image-set/data/vehicles/853.png,1.0,[0.24897442 0.02899921 0.24897442 ... 0.         0.         0.        ]
6338,/content/vehicle-detection-image-set/data/vehicles/left (662).png,1.0,[0.09662578 0.05824478 0.07523684 ... 0.087767   0.28623732 0.06056688]
6339,/content/vehicle-detection-image-set/data/vehicles/5817.png,1.0,[0.12536961 0.06109738 0.15943244 ... 0.03022556 0.02573352 0.08766913]
6340,/content/vehicle-detection-image-set/data/non-vehicles/extra1180.png,0.0,[0.1711845  0.         0.03458449 ... 0.09027662 0.10896989 0.09246402]
6341,/content/vehicle-detection-image-set/data/vehicles/3367.png,1.0,[0.23872004 0.07350165 0.10020093 ... 0.10169383 0.04765627 0.0177557 ]
6342,/content/vehicle-detection-image-set/data/non-vehicles/image201.png,0.0,[0.26128842 0.19266553 0.12590162 ... 0.19108725 0.12607708 0.09048015]
6343,/content/vehicle-detection-image-set/data/vehicles/2182.png,1.0,[0.0240691  0.00288092 0.07302409 ... 0.01954875 0.02274739 0.04696296]
6344,/content/vehicle-detection-image-set/data/non-vehicles/extra4673.png,0.0,[0.12732363 0.14368058 0.2382256  ... 0.01789752 0.         0.        ]
6345,/content/vehicle-detection-image-set/data/vehicles/53.png,1.0,[0.03090036 0.0129915  0.01894217 ... 0.0285932  0.02081186 0.        ]
6346,/content/vehicle-detection-image-set/data/non-vehicles/image1901.png,0.0,[0.24426147 0.27102484 0.1971314  ... 0.0403276  0.1411022  0.18733979]
6347,/content/vehicle-detection-image-set/data/vehicles/middle (238).png,1.0,[0.13149131 0.02154538 0.03883498 ... 0.01715766 0.0107958  0.29528136]
6348,/content/vehicle-detection-image-set/data/non-vehicles/image2449.png,0.0,[0.11682177 0.02020519 0.13775749 ... 0.20677207 0.12528102 0.19728201]
6349,/content/vehicle-detection-image-set/data/vehicles/5258.png,1.0,[0.26959595 0.03373955 0.02341049 ... 0.         0.         0.        ]
6350,/content/vehicle-detection-image-set/data/vehicles/3049.png,1.0,[0.19107087 0.         0.10241618 ... 0.         0.         0.        ]
6351,/content/vehicle-detection-image-set/data/vehicles/5883.png,1.0,[0.29855101 0.16499595 0.19147699 ... 0.0226979  0.03185912 0.0040684 ]
6352,/content/vehicle-detection-image-set/data/vehicles/5821.png,1.0,[0.25748125 0.21105643 0.13947073 ... 0.00324684 0.00479002 0.00634882]
6353,/content/vehicle-detection-image-set/data/non-vehicles/extra2994.png,0.0,[0.30224535 0.01993925 0.08343608 ... 0.07493293 0.04880745 0.03829749]
6354,/content/vehicle-detection-image-set/data/vehicles/3543.png,1.0,[0.31440747 0.0039987  0.         ... 0.07894465 0.04183407 0.0182841 ]
